year,name,trade_count
2000,Callithrix argentata,2
2000,Callithrix geoffroyi,2
2000,Callithrix jacchus,2
2000,Calyptorhynchus baudinii,2
2000,Catasetum sanguineum,2
2000,Cattleya bicolor,2
2000,Cattleya candida,2
2000,Cattleya dolosa,2
2000,Cattleya guttata,2
2000,Cattleya lueddemanniana,2
2000,Cattleya mooreana,2
2000,Cattleya warneri,2
2000,Cephalocereus spp.,2
2000,Ceratozamia mexicana,2
2000,Ceratozamia spp.,2
2000,Cercopithecidae spp.,2
2000,Cercopithecus neglectus,2
2000,Chelonistele sulphurea,2
2000,Chondrorhyncha spp.,2
2000,Cirrhopetalum spp.,2
2000,Cischweinfia rostrata,2
2000,Cochleanthes candida,2
2000,Coelia bella,2
2000,Coeligena iris,2
2000,Coelogyne flaccida,2
2000,Coelogyne pandurata,2
2000,Coelogyne speciosa,2
2000,Colobus guereza,2
2000,Comparettia macroplectron,2
2000,Constantia cipoensis,2
2000,Coryanthes speciosa,2
2000,Coryanthes spp.,2
2000,Coryphantha werdermannii,2
2000,Crax alector,2
2000,Cyathea spp.,2
2000,Cyclamen cyprium,2
2000,Cycnoches egertonianum,2
2000,Cylindropuntia cholla,2
2000,Cymbidium ensifolium,2
2000,Cymbidium finlaysonianum,2
2000,Cyphastrea serailia,2
2000,Cypripedium calceolus,2
2000,Daboia russelii,2
2000,Dactylorhiza foliosa,2
2000,Delphinapterus leucas,2
2000,Dendrobium aduncum,2
2000,Dendrobium finisterrae,2
2000,Dendrobium formosum,2
2000,Dendrobium gibsonii,2
2000,Dendrobium hercoglossum,2
2000,Dendrobium kingianum,2
2000,Dendrobium moschatum,2
2000,Dendrobium scabrilingue,2
2000,Dendrobium tenellum,2
2000,Dendrobium tetrodon,2
2000,Dendrobium transparens,2
2000,Dendrobium vexillarius,2
2000,Dendrochilum spp.,2
2000,Dermochelys coriacea,2
2000,Diceros bicornis,2
2000,Dichaea spp.,2
2000,Dicksoniaceae spp.,2
2000,Dracula cordobae,2
2000,Dracula spp.,2
2000,Dracula vespertilio,2
2000,Dracula woolwardiae,2
2000,Dryadella edwallii,2
2000,Echinocactus spp.,2
2000,Echinopsis spachiana,2
2000,Elaphe radiata,2
2000,Encephalartos aemulans,2
2000,Encephalartos altensteinii,2
2000,Encephalartos arenarius,2
2000,Encephalartos gratus,2
2000,Encephalartos inopinus,2
2000,Encephalartos kisambo,2
2000,Encephalartos lanatus,2
2000,Encephalartos lehmannii,2
2000,Encephalartos villosus,2
2000,Encyclia citrina,2
2000,Encyclia cordigera,2
2000,Encyclia patens,2
2000,Epidendrum stamfordianum,2
2000,Epipedobates trivittatus,2
2000,Equus przewalskii,2
2000,Eriopsis biloba,2
2000,Espostoa spp.,2
2000,Espostoopsis dybowskii,2
2000,Euphorbia capmanambatoensis,2
2000,Euphorbia horrida,2
2000,Euphorbia resinifera,2
2000,Euplectes ardens,2
2000,Falco tinnunculus,2
2000,Faviidae spp.,2
2000,Gallus sonneratii,2
2000,Gongora fulva,2
2000,Goniastrea pectinata,2
2000,Goniastrea retiformis,2
2000,Guaiacum sanctum,2
2000,Gyps rueppellii,2
2000,Haageocereus pseudomelanostele,2
2000,Haliaeetus leucocephalus,2
2000,Haliastur indus,2
2000,Heliopora spp.,2
2000,Hylobates moloch,2
2000,Indotestudo forstenii,2
2000,Kinixys erosa,2
2000,Laelia cinnabarina,2
2000,Laelia liliputana,2
2000,Laelia pumila,2
2000,Laelia purpurata,2
2000,Laelia reginae,2
2000,Laelia tenebrosa,2
2000,Lagonosticta rubricata,2
2000,Lama guanicoe,2
2000,Leiothrix lutea,2
2000,Lepanthes maxonii,2
2000,Leptoseris spp.,2
2000,Lockhartia imbricata,2
2000,Ludisia spp.,2
2000,Lycaste aromatica,2
2000,Lycaste deppei,2
2000,Malacochersus tornieri,2
2000,Mammillaria polythele,2
2000,Mammillaria theresae,2
2000,Masdevallia norops,2
2000,Masdevallia picturata,2
2000,Masdevallia xanthina,2
2000,Maxillaria tenuifolia,2
2000,Meleagris ocellata,2
2000,Mellivora capensis,2
2000,Mexicoa ghiesbrechtiana,2
2000,Miltoniopsis roezlii,2
2000,Myrmecophaga tridactyla,2
2000,Myrmecophila grandiflora,2
2000,Nandayus nenday,2
2000,Necrosyrtes monachus,2
2000,Neobuxbaumia spp.,2
2000,Neophema petrophila,2
2000,Nepenthes alata,2
2000,Nepenthes muluensis,2
2000,Nepenthes sanguinea,2
2000,Northiella haematogaster,2
2000,Oeceoclades spp.,2
2000,Oerstedella spp.,2
2000,Oncidium obryzatum,2
2000,Oncidium tigrinum,2
2000,Oophaga pumilio,2
2000,Ornithoptera croesus,2
2000,Ornithoptera meridionalis,2
2000,Otus choliba,2
2000,Otus watsonii,2
2000,Oxypora spp.,2
2000,Pachycereus spp.,2
2000,Pachypodium spp.,2
2000,Panthera tigris altaica,2
2000,Paphiopedilum adductum,2
2000,Paphiopedilum bellatulum,2
2000,Paphiopedilum charlesworthii,2
2000,Parodia haselbergii,2
2000,Pavo muticus,2
2000,Pediocactus bradyi despainii,2
2000,Pediocactus paradinei,2
2000,Pelecyphora aselliformis,2
2000,Phelsuma comorensis,2
2000,Phelsuma quadriocellata,2
2000,Phragmipedium spp.,2
2000,Phragmipedium wallisii,2
2000,Physeter macrocephalus,2
2000,Pionites leucogaster,2
2000,Pionopsitta caica,2
2000,Pionus maximiliani,2
2000,Ploceus vitellinus,2
2000,Podocnemis erythrocephala,2
2000,Poicephalus rufiventris,2
2000,Propithecus diadema,2
2000,Psittinus cyanurus,2
2000,Pyrenestes ostrinus,2
2000,Pyrrhura frontalis,2
2000,Pyrrhura molinae,2
2000,Ramphastos vitellinus,2
2000,Renanthera philippinensis,2
2000,Renanthera spp.,2
2000,Restrepia spp.,2
2000,Restrepiopsis spp.,2
2000,Rhea americana albescens,2
2000,Rhinocerotidae spp.,2
2000,Rhynchostylis coelestis,2
2000,Rhynchostylis spp.,2
2000,Rossioglossum grande,2
2000,Rucervus eldii,2
2000,Rudolfiella picta,2
2000,Saguinus labiatus,2
2000,Scaphyglottis spp.,2
2000,Schoenorchis spp.,2
2000,Schomburgkia crispa,2
2000,Sclerocactus mariposensis,2
2000,Sclerocactus mesae-verdae,2
2000,Spathoglottis spp.,2
2000,Spermophaga haematina,2
2000,Stanhopea hernandezii,2
2000,Stanhopea tigrina,2
2000,Stelis spp.,2
2000,Stenocactus spp.,2
2000,Stenocereus pruinosus,2
2000,Stigmochelys pardalis,2
2000,Strix nebulosa,2
2000,Strix uralensis,2
2000,Stylaster spp.,2
2000,Tauraco persa,2
2000,Taxus wallichiana,2
2000,Testudinidae spp.,2
2000,Tillandsia spp.,2
2000,Tillandsia xerographica,2
2000,Tragopan satyra,2
2000,Trichocentrum spp.,2
2000,Tridacna spp.,2
2000,Trioceros fuelleborni,2
2000,Trioceros pfefferi,2
2000,Trioceros wiedersheimi,2
2000,Turbinicarpus horripilus,2
2000,Turbinicarpus swobodae,2
2000,Turtur afer,2
2000,Uromastyx aegyptia,2
2000,Vanda denisoniana,2
2000,Vanda tricolor,2
2000,Varanus acanthurus,2
2000,Varanus gilleni,2
2000,Varecia variegata,2
2000,Accipiter melanoleucus,1
2000,Acharagma roseanum,1
2000,Acipenser baerii,1
2000,Acipenser medirostris,1
2000,Acipenser transmontanus,1
2000,Acrantophis madagascariensis,1
2000,Acropora cytherea,1
2000,Acropora echinata,1
2000,Acropora florida,1
2000,Acropora horrida,1
2000,Acropora latistella,1
2000,Acropora palifera,1
2000,Acropora selago,1
2000,Acropora tortuosa,1
2000,Acropora valenciennesi,1
2000,Acropora valida,1
2000,Acropora vaughani,1
2000,Ada spp.,1
2000,Addax nasomaculatus,1
2000,Adelphobates galactonotus,1
2000,Aegolius acadicus,1
2000,Aegypius monachus,1
2000,Aerangis cryptodon,1
2000,Aerangis fastuosa,1
2000,Aerangis fuscata,1
2000,Aerangis hyaloides,1
2000,Aerangis macrocentra,1
2000,Aeranthes grandiflora,1
2000,Aerides falcata,1
2000,Aerides fieldingii,1
2000,Aerides krabiensis,1
2000,Aerides lawrenceae,1
2000,Aerides odorata,1
2000,Aerides quinquevulnera,1
2000,Agaricia spp.,1
2000,Agaricia undata,1
2000,Agave parviflora,1
2000,Agave spp.,1
2000,Aglaiocercus kingi,1
2000,Ailuropoda melanoleuca,1
2000,Alamania punicea,1
2000,Alligatoridae spp.,1
2000,Aloe buettneri,1
2000,Aloe cameronii,1
2000,Aloe comptonii,1
2000,Aloe cooperi,1
2000,Aloe descoingsii,1
2000,Aloe haworthioides,1
2000,Aloe khamiesensis,1
2000,Aloe laeta,1
2000,Aloe lineata,1
2000,Aloe mitriformis,1
2000,Aloe myriacantha,1
2000,Aloe pictifolia,1
2000,Aloe pillansii,1
2000,Aloe plicatilis,1
2000,Aloe pratensis,1
2000,Aloe rauhii,1
2000,Aloe thompsoniae,1
2000,Aloe versicolor,1
2000,Aloe vryheidensis,1
2000,Alouatta palliata,1
2000,Alsophila smithii,1
2000,Amazilia franciae,1
2000,Amazilia tzacatl,1
2000,Amazona collaria,1
2000,Amazona guildingii,1
2000,Amazona ventralis,1
2000,Amazona xanthops,1
2000,Anas clypeata,1
2000,Anas querquedula,1
2000,Angraecum calceolus,1
2000,Angraecum mahavavense,1
2000,Angraecum protensum,1
2000,Angraecum ramosum,1
2000,Angraecum sacculatum,1
2000,Angraecum spp.,1
2000,Anguloa clowesii,1
2000,Anguloa hybrid,1
2000,Anneliesia candida,1
2000,Anomalurus pelii,1
2000,Anthracoceros albirostris,1
2000,Anthracoceros malayanus,1
2000,Antipathes gallensis,1
2000,Aquila adalberti,1
2000,Aquila audax,1
2000,Aquila nipalensis,1
2000,Aquila pomarina,1
2000,Aquilaria spp.,1
2000,Ara spp.,1
2000,Aratinga auricapillus,1
2000,Aratinga wagleri,1
2000,Arctictis binturong,1
2000,Ardeotis australis,1
2000,Armatocereus spp.,1
2000,Ascocentrum curvifolium,1
2000,Ascocentrum spp.,1
2000,Asio capensis,1
2000,Aspasia lunata,1
2000,Aspasia variegata,1
2000,Aspidites ramsayi,1
2000,Atropoides nummifer,1
2000,Austrocylindropuntia subulata,1
2000,Avonia papyracea,1
2000,Aythya nyroca,1
2000,Aztekium ritteri,1
2000,Balaeniceps rex,1
2000,Balaenidae spp.,1
2000,Balaenoptera acutorostrata,1
2000,Balaenoptera borealis,1
2000,Balaenoptera spp.,1
2000,Barkeria lindleyana,1
2000,Barkeria spectabilis,1
2000,Basiphyllaea spp.,1
2000,Berenicornis comatus,1
2000,Bifrenaria harrisoniae,1
2000,Boa constrictor occidentalis,1
2000,Boidae spp.,1
2000,Bombycilla japonica,1
2000,Bos mutus,1
2000,Bothrops asper,1
2000,Brachionidium folsomii,1
2000,Brachylophus vitiensis,1
2000,Brachypelma albopilosum,1
2000,Brachypelma boehmei,1
2000,Brachypelma emilia,1
2000,Brassavola spp.,1
2000,Brassia allenii,1
2000,Brassia arcuigera,1
2000,Brassia keiliana,1
2000,Brassia signata,1
2000,Brassia villosa,1
2000,Bromheadia aporoides,1
2000,Brotogeris cyanoptera,1
2000,Brotogeris jugularis,1
2000,Brotogeris pyrrhoptera,1
2000,Bubo nipalensis,1
2000,Bugeranus carunculatus,1
2000,Bulbophyllum affine,1
2000,Bulbophyllum beccarii,1
2000,Bulbophyllum blepharistes,1
2000,Bulbophyllum blumei,1
2000,Bulbophyllum dearei,1
2000,Bulbophyllum ecornutum,1
2000,Bulbophyllum flavescens,1
2000,Bulbophyllum grandiflorum,1
2000,Bulbophyllum hamatipes,1
2000,Bulbophyllum lucidum,1
2000,Bulbophyllum patens,1
2000,Bulbophyllum purpurascens,1
2000,Bulbophyllum putidum,1
2000,Bulbophyllum refractum,1
2000,Bulbophyllum rothschildianum,1
2000,Bulbophyllum spathulatum,1
2000,Bulbophyllum unitubum,1
2000,Bulbophyllum vaginatum,1
2000,Bulbophyllum wendlandianum,1
2000,Buteo albonotatus,1
2000,Buteo oreophilus,1
2000,Buteo spp.,1
2000,Buteogallus meridionalis,1
2000,Cacajao calvus,1
2000,Cacatua ducorpsii,1
2000,Cacatua hybrid,1
2000,Cacatua spp.,1
2000,Calanthe rubens,1
2000,Calanthe spp.,1
2000,Calanthe striata,1
2000,Calanthe tricarinata,1
2000,Calanthe triplicata,1
2000,Calanthe vestita,1
2000,Callicebus brunneus,1
2000,Callithrix pygmaea,1
2000,Calumma furcifer,1
2000,Calumma malthe,1
2000,Calyptorhynchus banksii,1
2000,Campylocentrum spp.,1
2000,Campylopterus hemileucurus,1
2000,Candoia bibroni,1
2000,Canis lupus monstrabilis,1
2000,Capra falconeri,1
2000,Casarea dussumieri,1
2000,Catasetum cernuum,1
2000,Catasetum fimbriatum,1
2000,Catasetum hookeri,1
2000,Catasetum longifolium,1
2000,Catasetum pileatum,1
2000,Catasetum rooseveltianum,1
2000,Catasetum saccatum,1
2000,Catasetum spitzii,1
2000,Catasetum tabulare,1
2000,Catasetum trulla,1
2000,Catopuma badia,1
2000,Cattleya aclandiae,1
2000,Cattleya araguaiensis,1
2000,Cattleya aurantiaca,1
2000,Cattleya deckeri,1
2000,Cattleya forbesii,1
2000,Cattleya harrisoniana,1
2000,Cattleya percivaliana,1
2000,Cattleya schilleriana,1
2000,Cattleya walkeriana,1
2000,Cebus albifrons,1
2000,Cebus spp.,1
2000,Ceratochilus spp.,1
2000,Ceratozamia norstogii,1
2000,Ceratozamia robusta,1
2000,Cercocebus agilis,1
2000,Cercocebus albigena,1
2000,Cercopithecus cephus,1
2000,Cercopithecus diana,1
2000,Cercopithecus nictitans,1
2000,Cercopithecus petaurista,1
2000,Cercopithecus wolfi,1
2000,Cereus hildmannianus,1
2000,Ceropegia albisepta,1
2000,Ceropegia cimiciodora,1
2000,Ceropegia zeyheri,1
2000,Cervus elaphus bactrianus,1
2000,Chamaeleo anchietae,1
2000,Chamaeleo chamaeleon,1
2000,Chamaeleo spp.,1
2000,Charmosyna placentis,1
2000,Chaubardia heteroclita,1
2000,Chaubardiella hirtzii,1
2000,Chelonia mydas,1
2000,Chelonoidis niger,1
2000,Chiloschista spp.,1
2000,Chiloschista usneoides,1
2000,Chlorocebus sabaeus,1
2000,Chondrorhyncha andreettae,1
2000,Chrysocyon brachyurus,1
2000,Chrysoglossum ornatum,1
2000,Chysis aurea,1
2000,Chysis tricostata,1
2000,Circus aeruginosus,1
2000,Cischweinfia spp.,1
2000,Cleisostoma scortechinii,1
2000,Cleistocactus brookeae,1
2000,Cleistocactus samaipatanus,1
2000,Clowesia rosea,1
2000,Cochleanthes aromatica,1
2000,Cochleanthes flabelliformis,1
2000,Coelogyne cumingii,1
2000,Coelogyne fimbriata,1
2000,Coelogyne merrillii,1
2000,Coelogyne miniata,1
2000,Coelogyne pulverula,1
2000,Coelogyne rigida,1
2000,Coelogyne stenochila,1
2000,Columba unicincta,1
2000,Comparettia falcata,1
2000,Comparettia speciosa,1
2000,Comparettia spp.,1
2000,Copiapoa dealbata,1
2000,Copiapoa esmeraldana,1
2000,Copiapoa hypogaea,1
2000,Copiapoa krainziana,1
2000,Copsychus malabaricus,1
2000,Cordylus rhodesianus,1
2000,Coryphantha pycnacantha,1
2000,Coryphantha spp.,1
2000,Corythaeola cristata,1
2000,Coscoroba coscoroba,1
2000,Crocodylidae spp.,1
2000,Crocodylus acutus,1
2000,Crocodylus cataphractus,1
2000,Crocodylus johnstoni,1
2000,Crossoptilon crossoptilon,1
2000,Ctenactis echinata,1
2000,Cuitlauzina pendula,1
2000,Cuon alpinus,1
2000,Cuora galbinifrons,1
2000,Cyanoptila cyanomelana,1
2000,Cyathea australis,1
2000,Cyathea dealbata,1
2000,Cycas pectinata,1
2000,Cycas rumphii,1
2000,Cycas siamensis,1
2000,Cycas thouarsii,1
2000,Cyclamen persicum,1
2000,Cyclopsitta gulielmitertii,1
2000,Cyclura nubila,1
2000,Cyclura pinguis,1
2000,Cycnoches chlorochilon,1
2000,Cycnoches herrenhusanum,1
2000,Cycnoches peruvianum,1
2000,Cylindropuntia fulgida,1
2000,Cymbidiella spp.,1
2000,Cymbidium canaliculatum,1
2000,Cymbidium dayanum,1
2000,Cymbidium eburneum,1
2000,Cymbidium insigne,1
2000,Cymbidium madidum,1
2000,Cymbidium pendulum,1
2000,Cymbidium roseum,1
2000,Cymbidium sigmoideum,1
2000,Cymbidium tracyanum,1
2000,Cynorkis spp.,1
2000,Cypripedium himalaicum,1
2000,Cypripedium montanum,1
2000,Cyrtochilum serratum,1
2000,Cyrtochilum spp.,1
2000,Cyrtosia spp.,1
2000,Dendrobates spp.,1
2000,Dendrobium alexandrae,1
2000,Dendrobium aloifolium,1
2000,Dendrobium amethystoglossum,1
2000,Dendrobium antennatum,1
2000,Dendrobium aphyllum,1
2000,Dendrobium atavus,1
2000,Dendrobium bifalce,1
2000,Dendrobium bracteosum,1
2000,Dendrobium delacourii,1
2000,Dendrobium devosianum,1
2000,Dendrobium draconis,1
2000,Dendrobium eriiflorum,1
2000,Dendrobium erosum,1
2000,Dendrobium findlayanum,1
2000,Dendrobium friedericksianum,1
2000,Dendrobium hughii,1
2000,Dendrobium jenkinsii,1
2000,Dendrobium loddigesii,1
2000,Dendrobium longicornu,1
2000,Dendrobium lowii,1
2000,Dendrobium malvicolor,1
2000,Dendrobium mohlianum,1
2000,Dendrobium mooreanum,1
2000,Dendrobium parishii,1
2000,Dendrobium porphyrochilum,1
2000,Dendrobium pugioniforme,1
2000,Dendrobium rigidum,1
2000,Dendrobium spurium,1
2000,Dendrobium striolatum,1
2000,Dendrobium tapiniense,1
2000,Dendrobium terminale,1
2000,Dendrobium tosaense,1
2000,Dendrobium uncatum,1
2000,Dendrobium violaceum,1
2000,Dendrobium virgineum,1
2000,Dendrobium wardianum,1
2000,Dendrocygna viduata,1
2000,Denmoza spp.,1
2000,Dichaea hystricina,1
2000,Dicksonia squarrosa,1
2000,Dioon purpusii,1
2000,Diploria clivosa,1
2000,Diploria labyrinthiformis,1
2000,Discocactus hartmannii,1
2000,Discocactus spp.,1
2000,Disocactus ackermannii,1
2000,Dracula astuta,1
2000,Dracula bella,1
2000,Dracula benedictii,1
2000,Dracula diana,1
2000,Dracula exasperata,1
2000,Dracula gigas,1
2000,Dracula hirtzii,1
2000,Dracula lotax,1
2000,Dracula minax,1
2000,Dracula nycterina,1
2000,Dracula platycrater,1
2000,Dracula ubangina,1
2000,Dracula vampira,1
2000,Dracula verticulosa,1
2000,Dracula wallisii,1
2000,Dresslerella pilosissima,1
2000,Dryadella simula,1
2000,Dryadella simulatrix,1
2000,Dryadella zebrina,1
2000,Dyakia hendersoniana,1
2000,Echinocereus ferreirianus,1
2000,Echinocereus schmollii,1
2000,Echinopsis albispinosa,1
2000,Echinopsis ancistrophora,1
2000,Echinopsis mirabilis,1
2000,Echinopsis oxygona,1
2000,Elanus leucurus,1
2000,Elaphe taeniura,1
2000,Elleanthus spp.,1
2000,Encephalartos cerinus,1
2000,Encephalartos chimanimaniensis,1
2000,Encephalartos concinnus,1
2000,Encephalartos cycadifolius,1
2000,Encephalartos dolomiticus,1
2000,Encephalartos eugene-maraisii,1
2000,Encephalartos friderici-guilielmi,1
2000,Encephalartos ghellinckii,1
2000,Encephalartos latifrons,1
2000,Encephalartos manikensis,1
2000,Encephalartos nubimontanus,1
2000,Encephalartos princeps,1
2000,Encephalartos senticosus,1
2000,Encyclia calamaria,1
2000,Encyclia ceratistes,1
2000,Encyclia cochleata,1
2000,Encyclia fausta,1
2000,Encyclia fragrans,1
2000,Encyclia glumacea,1
2000,Encyclia oncidioides,1
2000,Encyclia polybulbon,1
2000,Encyclia radiata,1
2000,Encyclia randii,1
2000,Encyclia tripunctata,1
2000,Encyclia vitellina,1
2000,Ensifera ensifera,1
2000,Eos squamata,1
2000,Ephemerantha spp.,1
2000,Ephippiorhynchus senegalensis,1
2000,Epicrates angulifer,1
2000,Epidendrum ciliare,1
2000,Epidendrum falcatum,1
2000,Epidendrum ibaguense,1
2000,Epidendrum parkinsonianum,1
2000,Epidendrum secundum,1
2000,Epigeneium treacherianum,1
2000,Eria bicristata,1
2000,Eria bogoriensis,1
2000,Eria hyacinthoides,1
2000,Eria iridifolia,1
2000,Eria spp.,1
2000,Eriosyce chilensis,1
2000,Erymnochelys madagascariensis,1
2000,Erythrocebus patas,1
2000,Eryx johnii,1
2000,Eryx tataricus,1
2000,Eschrichtius robustus,1
2000,Escobaria dasyacantha,1
2000,Escobaria minima,1
2000,Escobaria spp.,1
2000,Espostoa blossfeldiorum,1
2000,Espostoa mirabilis,1
2000,Eubalaena australis,1
2000,Eubalaena spp.,1
2000,Eulemur albifrons,1
2000,Eulemur fulvus,1
2000,Euphorbia albertensis,1
2000,Euphorbia ambovombensis,1
2000,Euphorbia aureoviridiflora,1
2000,Euphorbia brevirama,1
2000,Euphorbia capsaintemariensis,1
2000,Euphorbia capuronii,1
2000,Euphorbia decepta,1
2000,Euphorbia enopla,1
2000,Euphorbia ferox,1
2000,Euphorbia gariepina,1
2000,Euphorbia gottlebei,1
2000,Euphorbia hamata,1
2000,Euphorbia juglans,1
2000,Euphorbia knobelii,1
2000,Euphorbia mammillaris,1
2000,Euphorbia multiceps,1
2000,Euphorbia namibensis,1
2000,Euphorbia neriifolia,1
2000,Euphorbia obesa,1
2000,Euphorbia ornithopus,1
2000,Euphorbia pseudoglobosa,1
2000,Euphorbia pugniformis,1
2000,Euphorbia rudis,1
2000,Euphorbia schoenlandii,1
2000,Euphorbia silenifolia,1
2000,Euphorbia stellata,1
2000,Euphorbia tirucalli,1
2000,Euphorbia trigona,1
2000,Euphorbia umfoloziensis,1
2000,Euphorbia venenata,1
2000,Euphorbia zoutpansbergensis,1
2000,Eutoxeres condamini,1
2000,Falco biarmicus,1
2000,Falco femoralis,1
2000,Falco naumanni,1
2000,Falco punctatus,1
2000,Falco sparverius,1
2000,Falco spp.,1
2000,Falco subbuteo,1
2000,Falco vespertinus,1
2000,Favites halicora,1
2000,Felis spp.,1
2000,Ferocactus emoryi,1
2000,Ferocactus fordii,1
2000,Ferocactus glaucescens,1
2000,Ferocactus peninsulae,1
2000,Ferocactus pilosus,1
2000,Ferocactus schwarzii,1
2000,Forpus spp.,1
2000,Frailea schilinzkyana,1
2000,Fungia scutaria,1
2000,Furcifer verrucosus,1
2000,Galago moholi,1
2000,Galanthus ikariae,1
2000,Galanthus woronowii,1
2000,Galeandra spp.,1
2000,Gallicolumba luzonica,1
2000,Gastrodia elata,1
2000,Geochelone elegans,1
2000,Geranoaetus melanoleucus,1
2000,Glaucidium brasilianum,1
2000,Glaucidium passerinum,1
2000,Glossopsitta concinna,1
2000,Gongora chocoensis,1
2000,Gongora galeata,1
2000,Gongora latisepala,1
2000,Gongora similis,1
2000,Gongora unicolor,1
2000,Gongylophis colubrinus,1
2000,Goodyera colorata,1
2000,Goodyera spp.,1
2000,Goura cristata,1
2000,Goura victoria,1
2000,Grammatophyllum spp.,1
2000,Graphorkis scripta,1
2000,Graydidascalus brachyurus,1
2000,Grobya spp.,1
2000,Grus antigone,1
2000,Grus nigricollis,1
2000,Grus vipio,1
2000,Guarouba guarouba,1
2000,Gymnocalycium castellanosii,1
2000,Gypaetus barbatus,1
2000,Gyps africanus,1
2000,Gyps fulvus,1
2000,Habenaria spp.,1
2000,Helioporacea spp.,1
2000,Heliothryx auritus,1
2000,Henicopernis longicauda,1
2000,Herpetotheres cachinnans,1
2000,Hexisea spp.,1
2000,Hieraaetus pennatus,1
2000,Hieraaetus spilogaster,1
2000,Hippocampus angustus,1
2000,Hippopus spp.,1
2000,Hippotragus niger variani,1
2000,Holcoglossum amesianum,1
2000,Homalopsis buccata,1
2000,Hoplobatrachus tigerinus,1
2000,Horichia spp.,1
2000,Huntleya burtii,1
2000,Huntleya citrina,1
2000,Huntleya meleagris,1
2000,Huso dauricus,1
2000,Hydrictis maculicollis,1
2000,Hylobates lar,1
2000,Hylocereus undatus,1
2000,Hylocharis spp.,1
2000,Indotestudo elongata,1
2000,Ionopsis utricularioides,1
2000,Kinyongia xenorhina,1
2000,Kogia breviceps,1
2000,Laelia alaorii,1
2000,Laelia albida,1
2000,Laelia autumnalis,1
2000,Laelia briegeri,1
2000,Laelia crispa,1
2000,Laelia crispata,1
2000,Laelia dayana,1
2000,Laelia flava,1
2000,Laelia furfuracea,1
2000,Laelia gloedeniana,1
2000,Laelia lobata,1
2000,Laelia lucasiana,1
2000,Laelia spp.,1
2000,Laelia virens,1
2000,Lagonosticta larvata,1
2000,Lagonosticta rara,1
2000,Leiothrix argentauris,1
2000,Lemboglossum spp.,1
2000,Lemur catta,1
2000,Leopardus geoffroyi,1
2000,Leopardus pardalis,1
2000,Leopardus wiedii,1
2000,Lepanthes hippocrepica,1
2000,Lepanthes intonsa,1
2000,Lepanthes mulderae,1
2000,Lepanthes polytricha,1
2000,Lepidochelys kempii,1
2000,Lepilemur mustelinus,1
2000,Leptastrea spp.,1
2000,Leptoptilos crumeniferus,1
2000,Lichanura trivirgata,1
2000,Liparis rhodochila,1
2000,Lonchura fuscata,1
2000,Lophophorus impejanus,1
2000,Lophura ignita,1
2000,Loriculus stigmatus,1
2000,Lorius domicella,1
2000,Ludisia discolor,1
2000,Lutrinae spp.,1
2000,Lycalopex culpaeus,1
2000,Lycalopex gymnocercus,1
2000,Lycaste crinita,1
2000,Lycaste macrobulbon,1
2000,Lycaste macrophylla,1
2000,Lycaste skinneri,1
2000,Lycaste spp.,1
2000,Lycaste virginalis,1
2000,Lycaste xytriophora,1
2000,Lycomormium spp.,1
2000,Lynx rufus escuinapae,1
2000,Macaca fuscata,1
2000,Macaca nigra,1
2000,Macodes spp.,1
2000,Macradenia brassavolae,1
2000,Macrozamia lucida,1
2000,Macrozamia miquelii,1
2000,Maihuenia spp.,1
2000,Mammillaria carretii,1
2000,Mammillaria klissingiana,1
2000,Mammillaria schumannii,1
2000,Mammillaria spinosissima,1
2000,Mammillaria vetula,1
2000,Mammillaria wrightii,1
2000,Mandingoa nitidula,1
2000,Mandrillus sphinx,1
2000,Manis tetradactyla,1
2000,Mantella expectata,1
2000,Mantella madagascariensis,1
2000,Mantella viridis,1
2000,Masdevallia agaster,1
2000,Masdevallia bicolor,1
2000,Masdevallia calura,1
2000,Masdevallia caudata,1
2000,Masdevallia coccinea,1
2000,Masdevallia curtipes,1
2000,Masdevallia cylix,1
2000,Masdevallia elephanticeps,1
2000,Masdevallia floribunda,1
2000,Masdevallia gilbertoi,1
2000,Masdevallia leucantha,1
2000,Masdevallia lilacina,1
2000,Masdevallia limax,1
2000,Masdevallia nivea,1
2000,Masdevallia peristeria,1
2000,Masdevallia polysticta,1
2000,Masdevallia pyxis,1
2000,Masdevallia rimarima-alba,1
2000,Masdevallia urosalpinx,1
2000,Masdevallia utriculata,1
2000,Masdevallia ventricularia,1
2000,Masdevallia vieirana,1
2000,Masdevallia weberbaueri,1
2000,Masdevallia wurdackii,1
2000,Matucana aureiflora,1
2000,Matucana spp.,1
2000,Maxillaria molitor,1
2000,Maxillaria pseudoreichenheimiana,1
2000,Maxillaria sanderiana,1
2000,Mediocalcar spp.,1
2000,Megaptera novaeangliae,1
2000,Meiracyllium spp.,1
2000,Melocactus bahiensis,1
2000,Melocactus spp.,1
2000,Melocactus violaceus,1
2000,Mesospinidium spp.,1
2000,Micropera apiculata,1
2000,Miltonia clowesii,1
2000,Miltoniopsis phalaenopsis,1
2000,Miltoniopsis vexillaria,1
2000,Milvago chimango,1
2000,Mirounga leonina,1
2000,Monodon monoceros,1
2000,Monophyllorchis spp.,1
2000,Montastrea cavernosa,1
2000,Montipora efflorescens,1
2000,Myrmecophila spp.,1
2000,Myrmecophila tibicinis,1
2000,Naja kaouthia,1
2000,Nasua nasua solitaria,1
2000,Neobathiea spp.,1
